timeEDT,droneType,droneID,flightID,latitude,longitude,speed,Altitude (m),Home Longitude,Home Latitude,Pilot Longitude,Pilot Latitude
7/4/2021 22:39,Mavic Mini 2,410,1591,32.83429187,-96.94484293,0.03,33.9,-96.94536432,32.83558102,-96.94528984,32.83550081
7/4/2021 22:39,FPV,210,944,33.04510596,-96.71810634,0.22090722,264,-96.72048411,33.04419496,0,0
7/4/2021 22:39,Mavic Air 2,313,247,32.98103782,-97.11117258,0,114.4,-97.11491972,32.98303171,-97.11515463,32.98305463
7/4/2021 22:39,Mavic Mini 2,520,1555,32.97747402,-97.04121443,0.058309519,49.3,-97.04107692,32.9778178,-97.04104827,32.97783498
7/4/2021 22:39,Mavic 2,114,1617,32.96425016,-97.19775796,0,27.1,-97.19844551,32.96421005,-97.19849707,32.96420432
7/4/2021 22:39,Mavic Mini 2,410,1591,32.83429187,-96.94484293,0.03,33.9,-96.94536432,32.83558102,-96.94528984,32.83550081
7/4/2021 22:39,Mavic Mini 2,520,1555,32.97746829,-97.04121443,0.02,43.5,-97.04107692,32.9778178,-97.04108265,32.9778178
7/4/2021 22:39,Mavic 2,80,1172,32.96349958,-97.09296971,7.164649328,119.8,-97.09117062,32.96231356,0,0
7/4/2021 22:39,Mavic Air 2,292,643,32.87746424,-97.0870797,0,45.1,-97.08704532,32.87732673,-97.08701095,32.87749289
7/4/2021 22:39,Mavic Air 2,214,451,32.83700769,-97.09434481,0,129.3,-97.09434481,32.83700769,-97.09439064,32.83701342
7/4/2021 22:39,Mavic Air 2,214,451,32.83700769,-97.09434481,0,129.3,-97.09434481,32.83700769,-97.09439064,32.83701342
7/4/2021 22:39,Mavic Air 2,292,643,32.87746424,-97.0870797,0,45.1,-97.08704532,32.87732673,-97.08701095,32.87749289
7/4/2021 22:39,Mavic Mini 2,410,1591,32.83429187,-96.94484866,0.02236068,33.9,-96.94536432,32.83558102,-96.94528984,32.83550081
7/4/2021 22:39,Mavic Air 2,291,519,32.86071668,-96.92958506,0,103.1,-96.92958506,32.86071668,-96.92961944,32.8607396
7/4/2021 22:39,Mavic Air 2,290,487,33.00636255,-97.06719807,0.01,68.7,-97.06464267,33.01081444,-97.06466559,33.01082016
7/4/2021 22:39,Mavic Mini 2,520,1555,32.97747402,-97.04121443,0.147648231,40.3,-97.04107692,32.9778178,-97.04108265,32.9778178
7/4/2021 22:39,Mavic Air 2,276,1037,32.98437816,-97.06828669,0.290688837,60.8,-97.0678054,32.98471048,-97.06777102,32.98476204
7/4/2021 22:39,Mavic 2,80,1172,32.96336207,-97.09279782,7.344685153,119.6,-97.09117062,32.96231356,0,0
7/4/2021 22:39,Mavic Air 2,290,487,33.00636255,-97.06719807,0,68.7,-97.06464267,33.01081444,-97.06466559,33.01082016
7/4/2021 22:39,Mavic Mini,141,738,32.80984949,-97.24763966,0.014142136,110.4,-97.24887152,32.81050266,-97.24876839,32.81057142
7/4/2021 22:39,Mavic 2,90,546,32.97093084,-96.89124846,0.02,110.8,-96.89124273,32.97091938,-96.89127137,32.97098241
7/4/2021 22:39,Mavic Air 2,290,487,33.00636255,-97.06719807,0.02,68.8,-97.06464267,33.01081444,-97.06466559,33.01082016
7/4/2021 22:39,FPV,188,963,33.15205426,-96.86842182,0.133416641,201.8,-96.86842182,33.15205426,0,0
7/4/2021 22:39,MavicPro,33,1217,32.9920959,-96.98450307,0.02236068,15.3,-96.98458901,32.99201569,-96.98453172,32.99205007
7/4/2021 22:39,Mavic Air 2,292,643,32.87746424,-97.0870797,0.01,44.9,-97.08704532,32.87732673,-97.08701095,32.87749289
7/4/2021 22:39,Mavic Air 2,214,451,32.83700769,-97.09434481,0,117.4,-97.09434481,32.83700769,-97.09439064,32.83701342
7/4/2021 22:39,Mavic Mini 2,471,298,32.86354709,-96.9398983,0.02236068,69.3,-96.94023062,32.863083,-96.9402077,32.86354709
7/4/2021 22:39,MavicPro,35,405,32.86346688,-96.93766377,0.080622577,96.9,-96.93747469,32.86085992,-96.93741167,32.86099743
7/4/2021 22:39,Mavic Air 2,242,994,32.99045152,-97.06665376,0.03,107.8,-97.06645322,32.99056038,-97.06608653,32.99051454
7/4/2021 22:39,Mavic Mini 2,520,1555,32.97746829,-97.04121443,0.058309519,34.8,-97.04107692,32.9778178,-97.04108265,32.97781207
7/4/2021 22:39,M300 RTK,180,1740,32.99987667,-97.02793327,8.809387039,101,-97.02850623,32.99974489,0,0
7/4/2021 22:39,Mavic 2,80,1172,32.96316154,-97.09253999,9.083110701,119.6,-97.09117062,32.96231356,0,0
7/4/2021 22:39,Mavic Air 2,260,1304,32.96425016,-97.04880039,9.742715227,18.6,-97.05406014,32.96553358,-97.04685806,32.96425588
7/4/2021 22:39,Mavic Air 2,242,994,32.99045152,-97.06665376,0.03,107.8,-97.06645322,32.99056038,-97.06608653,32.99051454
7/4/2021 22:39,Mavic Air 2,292,643,32.87746424,-97.0870797,0.01,44.9,-97.08704532,32.87732673,-97.08701095,32.87749289
7/4/2021 22:39,Mavic Air 2,214,451,32.83700769,-97.09434481,0,117.4,-97.09434481,32.83700769,-97.09439064,32.83701342
7/4/2021 22:39,P4P 2.0,71,785,32.87643864,-97.14930292,0.08,26.2,-97.14929719,32.87643864,0,0
7/4/2021 22:39,P4P 2.0,71,785,32.87643864,-97.14930292,0.08,26.2,-97.14929719,32.87643864,0,0
7/4/2021 22:39,MavicPro,26,1093,32.8649623,-96.94283185,0.094339811,31.4,-96.94292352,32.86497949,-96.94292352,32.86499095
7/4/2021 22:39,Mavic Air 2,242,994,32.99045152,-97.06665376,0,107.6,-97.06645322,32.99056038,-97.06608653,32.99051454
7/4/2021 22:39,FPV,188,963,33.15205999,-96.86842182,0.1,201.7,-96.86842182,33.15205426,0,0
7/4/2021 22:39,Mavic Mini 2,487,685,32.96616956,-97.08923402,0.03,26.3,-97.08922829,32.96616956,-97.08925694,32.96612946
7/4/2021 22:39,Mavic Mini 2,432,1267,33.17357456,-96.86960211,0.106301458,51.5,-96.86957919,33.17357456,-96.86968805,33.17357456
7/4/2021 22:39,Mavic Air 2,242,994,32.99045152,-97.06665376,0.03,107.8,-97.06645322,32.99056038,-97.06608653,32.99051454
7/4/2021 22:39,P4P 2.0,71,785,32.87643864,-97.14930292,0.08,26.2,-97.14929719,32.87643864,0,0
7/4/2021 22:39,Mavic Mini 2,520,1555,32.97747402,-97.04121443,0.470744092,30,-97.04107692,32.9778178,-97.04108265,32.97781207
7/4/2021 22:39,FPV,197,219,33.1211833,-96.91882492,0.072111026,127.7,-96.91920307,33.12037542,0,0
7/4/2021 22:39,MavicPro,26,1093,32.8649623,-96.94283185,0.028284271,31.4,-96.94292352,32.86497949,-96.94292352,32.86499095
7/4/2021 22:39,Mavic Air 2,291,519,32.86071668,-96.92958506,0,103,-96.92958506,32.86071668,-96.92959652,32.86075106
7/4/2021 22:39,Mavic Mini 2,505,171,32.95495105,-97.10093955,0.014142136,111.8,-97.10095674,32.95499116,-97.10095674,32.95503699
7/4/2021 22:39,Mavic Mini 2,419,130,32.96151142,-97.09250561,0.27784888,120.1,-97.09504954,32.95574173,-97.09510111,32.95578184
7/4/2021 22:39,Mavic Air 2,242,994,32.99045152,-97.06665376,0,107.6,-97.06645322,32.99056038,-97.06607507,32.99055465
7/4/2021 22:39,P4P 2.0,71,785,32.87643864,-97.14930292,0.01,26.2,-97.14929719,32.87643864,0,0
7/4/2021 22:39,Mavic Air 2,242,994,32.99045152,-97.06665376,0,107.6,-97.06645322,32.99056038,-97.06607507,32.99055465
7/4/2021 22:39,Mavic Mini 2,374,279,32.98138732,-97.10937349,0.01,119.8,-97.1116424,32.98244157,-97.06681418,32.99834114
7/4/2021 22:39,Mavic Mini 2,419,130,32.96151142,-97.09251134,0.120415946,119.3,-97.09504954,32.95574173,-97.09508965,32.95578184
7/4/2021 22:39,Mavic Air 2,313,247,32.98104355,-97.11117258,0.03,114.5,-97.11491972,32.98303171,-97.11507442,32.98300306
7/4/2021 22:39,Mavic Mini 2,455,282,32.96454236,-97.08938872,0.03,118.1,-97.09533602,32.95544379,-97.09536467,32.9553865
7/4/2021 22:39,Mavic 2,80,1172,32.96274328,-97.09198995,10.44628642,119.7,-97.09117062,32.96231356,0,0
7/4/2021 22:39,Mavic Mini 2,487,685,32.96616956,-97.08923402,0.053851648,32.3,-97.08922829,32.96616956,-97.08925694,32.96612946
7/4/2021 22:39,Mavic Air 2,242,994,32.99045152,-97.06665376,0,107.6,-97.06645322,32.99056038,-97.06607507,32.99055465
7/4/2021 22:39,Mavic Air 2,292,643,32.87746424,-97.0870797,0.01,44.9,-97.08704532,32.87732673,-97.08701095,32.87749289
7/4/2021 22:39,Mavic Mini 2,364,1077,32.81188922,-97.24837305,4.290501136,75.2,-97.24906633,32.81191787,-97.24905487,32.8119236
7/4/2021 22:39,Mavic Mini 2,419,130,32.96151142,-97.09251134,0.120415946,119.3,-97.09504954,32.95574173,-97.09508965,32.95578184
7/4/2021 22:39,Mavic Air 2,338,42,32.97396752,-96.89341424,0.02,76.5,-96.89340851,32.97392741,-96.89341997,32.97401909
7/4/2021 22:39,Mavic Mini 2,487,685,32.96616956,-97.08923402,0.253179778,41.1,-97.08922829,32.96616956,-97.08925694,32.96612946
7/4/2021 22:39,Mavic Air 2,242,994,32.99045152,-97.06665376,0,107.6,-97.06645322,32.99056038,-97.06607507,32.99055465
7/4/2021 22:39,Mavic Mini 2,455,282,32.96454236,-97.08938872,0.03,118.1,-97.09533602,32.95544379,-97.09536467,32.9553865
7/4/2021 22:39,Mavic Air 2,292,643,32.87746424,-97.0870797,0.01,44.9,-97.08704532,32.87732673,-97.08701095,32.87749289
7/4/2021 22:39,Mavic Air 2,292,643,32.87746424,-97.0870797,0.01,45,-97.08704532,32.87732673,-97.08701095,32.87749289
7/4/2021 22:39,Mavic Air 2,276,1037,32.98439535,-97.06825804,0.31144823,60.7,-97.0678054,32.98471048,-97.06777102,32.98476204
7/4/2021 22:39,Mavic Mini 2,419,130,32.96150569,-97.09251134,0.102956301,119.9,-97.09504954,32.95574173,-97.09508965,32.95578184
7/4/2021 22:39,Mavic Mini 2,374,279,32.98138732,-97.10937349,0.01,119.8,-97.1116424,32.98244157,-97.11163667,32.98246448
7/4/2021 22:39,Mavic Mini 2,503,225,32.99250843,-97.06730693,0.060827625,6.5,-97.06728401,32.99246833,-97.06742725,32.9927147
7/4/2021 22:39,Mavic Mini 2,505,171,32.95495105,-97.10093955,0,111.6,-97.10095674,32.95499116,-97.10095674,32.95503699
7/4/2021 22:39,Mavic Air 2,247,1289,32.96883955,-97.08329245,0.01,150,-97.08223248,32.96860463,-97.08222102,32.96862182
7/4/2021 22:39,Mavic Air 2,242,994,32.99045152,-97.06665376,0,107.6,-97.06645322,32.99056038,-97.06607507,32.99055465
7/4/2021 22:39,Mavic Mini 2,487,685,32.96616956,-97.08922256,0.2,41.9,-97.08922829,32.96616956,-97.08925694,32.96612946
7/4/2021 22:39,P4P 2.0,71,785,32.87643864,-97.14929719,0.090553851,26.1,-97.14929719,32.87643864,0,0
7/4/2021 22:39,Mavic Air 2,292,643,32.87746424,-97.0870797,0.01,45,-97.08704532,32.87732673,-97.08701095,32.87749289
7/4/2021 22:39,P4P 2.0,71,785,32.87643864,-97.14929719,0.090553851,26.1,-97.14929719,32.87643864,0,0
7/4/2021 22:39,Mavic Mini 2,419,130,32.96150569,-97.09251134,0.237697286,120.1,-97.09504954,32.95574173,-97.09508965,32.95578184
7/4/2021 22:39,Mavic Mini 2,487,685,32.96616956,-97.08922829,0.050990195,42.2,-97.08922829,32.96616956,-97.08925694,32.966118
7/4/2021 22:39,Mavic Mini 2,455,282,32.96454809,-97.08938872,0.02236068,118.1,-97.09533602,32.95544379,-97.09536467,32.9553865
7/4/2021 22:39,Mavic 2,80,1172,32.96238804,-97.09146856,10.37314321,119.7,-97.09117062,32.96231356,0,0
7/4/2021 22:39,P4P 2.0,71,785,32.87643864,-97.14930292,0.031622777,26.2,-97.14929719,32.87643864,0,0
7/4/2021 22:39,Mavic Air 2,292,643,32.87746424,-97.0870797,0.01,44.9,-97.08704532,32.87732673,-97.08701095,32.87749289
7/4/2021 22:39,Mavic Air 2,242,994,32.99045152,-97.06665376,0,107.7,-97.06645322,32.99056038,-97.06607507,32.99055465
7/4/2021 22:39,Mavic Mini 2,487,685,32.96616956,-97.08922256,0.031622777,44.6,-97.08922829,32.96616956,-97.08925694,32.966118
7/4/2021 22:39,Mavic Air 2,247,1289,32.96883955,-97.08329818,0,150,-97.08223248,32.96860463,-97.08222102,32.96862755
7/4/2021 22:39,Mavic Mini 2,471,298,32.86355282,-96.9398983,0.01,69.3,-96.94023062,32.863083,-96.9402077,32.86355282
7/4/2021 22:39,Mavic Mini 2,455,282,32.96454809,-97.08938872,0,118.1,-97.09533602,32.95544379,-97.09536467,32.9553865
7/4/2021 22:39,MavicPro,37,1411,33.07891047,-97.20148791,0.1,57.1,-97.20147645,33.07891047,0,0
7/4/2021 22:39,Mavic Air 2,242,994,32.99045152,-97.06665376,0.036055513,107.7,-97.06645322,32.99056038,-97.06607507,32.99055465
7/4/2021 22:39,Mavic Air 2,292,643,32.87746424,-97.0870797,0.014142136,44.9,-97.08704532,32.87732673,-97.08701095,32.87749289
7/4/2021 22:39,Mavic Air 2,292,643,32.87746424,-97.0870797,0.014142136,44.9,-97.08704532,32.87732673,-97.08701095,32.87749289
7/4/2021 22:39,Mavic Mini 2,374,279,32.98138732,-97.10937349,0.02,119.8,-97.1116424,32.98244157,-97.11163667,32.98246448
7/4/2021 22:39,Mavic Mini 2,505,171,32.95495105,-97.10093955,0.04,111.7,-97.10095674,32.95499116,-97.10095674,32.95503699
7/4/2021 22:39,Mavic Mini 2,419,130,32.96151142,-97.09248269,0.031622777,120,-97.09504954,32.95574173,-97.09507819,32.95578757
7/4/2021 22:39,Mavic Mini 2,455,282,32.96454809,-97.08938872,0.01,118,-97.09533602,32.95544379,-97.09537613,32.9553865
7/4/2021 22:39,Mavic Mini 2,487,685,32.96616956,-97.08922256,0.02236068,57.2,-97.08922829,32.96616956,-97.08924548,32.966118
7/4/2021 22:39,Mavic Mini 2,520,1555,32.97739381,-97.0412087,0.104403065,26.5,-97.04107692,32.9778178,-97.04105973,32.97783498
7/4/2021 22:39,Mavic Air 2,242,994,32.99045152,-97.06665376,0,107.6,-97.06645322,32.99056038,-97.06607507,32.99056611
7/4/2021 22:39,Mavic Air 2,247,1289,32.96883955,-97.08329818,0.02,150,-97.08223248,32.96860463,-97.08222102,32.96862755
7/4/2021 22:39,Mavic 2,80,1172,32.96213021,-97.09100446,10.83428816,119.7,-97.09117062,32.96231356,0,0
7/4/2021 22:39,Mavic Mini 2,419,130,32.96151142,-97.09248269,0.162788206,119.5,-97.09504954,32.95574173,-97.09507819,32.95578757
7/4/2021 22:39,Mavic Mini 2,455,282,32.96454809,-97.08938872,0.02,118,-97.09533602,32.95544379,-97.09537613,32.9553865
7/4/2021 22:39,Mavic Air 2,292,643,32.87746424,-97.0870797,0,44.9,-97.08704532,32.87732673,-97.08701095,32.87749289
7/4/2021 22:39,Mavic Air 2,214,451,32.83702488,-97.09461983,2.027856011,105,-97.09434481,32.83700769,-97.09437918,32.83701342
7/4/2021 22:39,M300 RTK,180,1740,33.00006575,-97.02756085,0.02236068,100.8,-97.02850623,32.99974489,0,0
7/4/2021 22:39,Mavic Mini 2,505,171,32.95495105,-97.10093955,0.02236068,111.8,-97.10095674,32.95499116,-97.10095674,32.95503699
7/4/2021 22:39,Mavic Air 2,214,451,32.83704207,-97.09453961,5.563452166,104.8,-97.09434481,32.83700769,-97.09437918,32.83700769
7/4/2021 22:39,Mavic Air 2,214,451,32.83704207,-97.09453961,5.563452166,104.8,-97.09434481,32.83700769,-97.09437918,32.83700769
7/4/2021 22:39,Mavic 2,80,1172,32.96191822,-97.09060912,11.03038077,119.8,-97.09117062,32.96231356,0,0
7/4/2021 22:39,Mavic Air 2,254,918,33.16823459,-96.96655803,0.014142136,28.6,-96.96729714,33.16841221,-96.96732006,33.16851534
7/4/2021 22:39,Mavic Mini,162,992,32.96156298,-97.09121073,0.01,16.6,-97.09127375,32.96147704,-97.09129667,32.96150569
7/4/2021 22:39,Mavic Mini 2,455,282,32.96454809,-97.08938872,0.01,118.1,-97.09533602,32.95544379,-97.09537613,32.95539223
7/4/2021 22:39,Mavic Air 2,247,1289,32.96883955,-97.08329818,0.01,149.9,-97.08223248,32.96860463,-97.08222102,32.96861609
7/4/2021 22:39,Mavic Air 2,292,643,32.87746424,-97.0870797,0,45,-97.08704532,32.87732673,-97.08701095,32.87749289
7/4/2021 22:39,Mavic Air 2,292,643,32.87746424,-97.0870797,0,45,-97.08704532,32.87732673,-97.08701095,32.87749289
7/4/2021 22:39,Mavic Mini 2,505,171,32.95495105,-97.10093955,0,111.8,-97.10095674,32.95499116,-97.10095674,32.95504272
7/4/2021 22:39,Mavic Mini 2,487,685,32.96616956,-97.08922256,0.102956301,69.8,-97.08922829,32.96616956,-97.08923402,32.96612373
7/4/2021 22:39,Mavic Air 2,290,487,33.00636255,-97.06719807,0.01,69,-97.06464267,33.01081444,-97.06466559,33.01082589
7/4/2021 22:39,Mavic 2,90,546,32.97093084,-96.89124846,0,110.8,-96.89124273,32.97091938,-96.89127137,32.97098241
7/4/2021 22:39,Mavic Air 2,214,451,32.83705925,-97.09439064,0.145602198,98.2,-97.09434481,32.83700769,-97.09437918,32.83700769
7/4/2021 22:39,P4P 2.0,71,785,32.87643864,-97.14930292,0.050990195,26.1,-97.14929719,32.87643864,0,0
7/4/2021 22:39,Mavic 2,80,1172,32.96171195,-97.09020232,11.02769242,119.8,-97.09117062,32.96231356,0,0
7/4/2021 22:39,Mavic Mini 2,455,282,32.96454809,-97.08938872,0.02,118.1,-97.09533602,32.95544379,-97.09537613,32.95539796
7/4/2021 22:39,Mavic Air 2,213,763,32.87173466,-96.93524016,0.056568542,92,-96.94240786,32.88093063,-96.94235056,32.88094782
7/4/2021 22:39,Mavic Air 2,214,451,32.83705925,-97.09439064,0.050990195,94.4,-97.09434481,32.83700769,-97.09439064,32.83700196
7/4/2021 22:39,Mavic Air 2,292,643,32.87746424,-97.08708543,0.014142136,44.9,-97.08704532,32.87732673,-97.08701095,32.87749289
7/4/2021 22:39,P4P 2.0,71,785,32.87643864,-97.14930292,0.014142136,26.2,-97.14929719,32.87643864,0,0
7/4/2021 22:39,Mavic Mini 2,471,298,32.86355282,-96.9398983,0.076157731,69.1,-96.94023062,32.863083,-96.94023062,32.86354709
7/4/2021 22:39,Mavic Mini 2,480,1043,32.81371122,-96.74303573,0.05,42.3,-96.74317324,32.81356798,-96.74313314,32.81357944
7/4/2021 22:39,Mavic Mini 2,505,171,32.95495105,-97.10093955,0,111.7,-97.10095674,32.95499116,-97.10095674,32.95504272
7/4/2021 22:39,Mavic Mini 2,487,685,32.96616956,-97.08922256,0.028284271,69.8,-97.08922829,32.96616956,-97.08923402,32.96612946
7/4/2021 22:39,Mavic Air 2,242,994,32.99045152,-97.06665376,0,107.8,-97.06645322,32.99056038,-97.06607507,32.99056611
7/4/2021 22:39,Mavic Air 2 S,526,692,32.96834107,-96.8916438,0.915914843,75.1,-96.89151775,32.9681921,-96.89147191,32.96821502
7/4/2021 22:39,Mavic Air 2,276,1037,32.98443546,-97.06820647,0.269072481,60.8,-97.0678054,32.98471048,-97.06777102,32.98475631
7/4/2021 22:39,Mavic Air 2,290,487,33.00636255,-97.06719807,0.014142136,68.7,-97.06464267,33.01081444,-97.06466559,33.01082589
7/4/2021 22:39,Mavic Mini 2,487,685,32.96616956,-97.08922256,0.02236068,69.8,-97.08922829,32.96616956,-97.08923402,32.96612373
7/4/2021 22:39,Mavic 2,80,1172,32.96147131,-97.08969239,10.67057637,119.8,-97.09117062,32.96231356,0,0
7/4/2021 22:39,Mavic Mini 2,455,282,32.96454809,-97.08938872,0,118.1,-97.09533602,32.95544379,-97.09537613,32.95539796
7/4/2021 22:39,Mavic Air 2,292,643,32.87746424,-97.08708543,0.03,45,-97.08704532,32.87732673,-97.08701095,32.87749289
7/4/2021 22:39,Mavic Air 2,292,643,32.87746424,-97.08708543,0.03,45,-97.08704532,32.87732673,-97.08701095,32.87749289
7/4/2021 22:39,Mavic Air 2,290,487,33.00636255,-97.06719807,0.014142136,68.9,-97.06464267,33.01081444,-97.06466559,33.01082016
7/4/2021 22:39,Mavic Mini 2,419,130,32.96150569,-97.09248269,0.085440037,119.4,-97.09504954,32.95574173,-97.09508965,32.95578757
7/4/2021 22:39,Mavic Mini 2,455,282,32.96454809,-97.08938872,0,118.1,-97.09533602,32.95544379,-97.09537613,32.95539223
7/4/2021 22:39,Mavic Mini 2,505,171,32.95495105,-97.10093955,0,111.8,-97.10095674,32.95499116,-97.10095674,32.95504272
7/4/2021 22:39,Mavic Air 2,290,487,33.00636255,-97.06719807,0.01,68.8,-97.06464267,33.01081444,-97.06466559,33.01082016
7/4/2021 22:39,Mavic Mini 2,503,225,32.99250843,-97.06731266,0.09,6.5,-97.06728401,32.99246833,-97.06738714,32.99268605
7/4/2021 22:39,Mavic Air 2,276,1037,32.98444119,-97.06820074,0.283196045,60.7,-97.0678054,32.98471048,-97.06778248,32.98475631
7/4/2021 22:39,M300 RTK,180,1740,33.00006575,-97.02755512,0,100.9,-97.02850623,32.99974489,0,0
7/4/2021 22:39,Mavic 2,80,1172,32.96130515,-97.08931997,9.105454409,120,-97.09117062,32.96231356,0,0
7/4/2021 22:39,MavicPro,26,1093,32.8649623,-96.94283185,0.053851648,34,-96.94292352,32.86497949,-96.94292352,32.8649623
7/4/2021 22:40,Mavic Air 2,214,451,32.83705925,-97.09439064,0,73.4,-97.09434481,32.83700769,-97.09439064,32.83700769
7/4/2021 22:40,Mavic Mini 2,364,1077,32.81190068,-97.24888298,0.036055513,119.6,-97.24906633,32.81191787,-97.24905487,32.8119236
7/4/2021 22:40,Mavic Air 2,242,994,32.99045152,-97.06665376,0,107.5,-97.06645322,32.99056038,-97.06607507,32.99057184
7/4/2021 22:40,Mavic Mini 2,419,130,32.96150569,-97.09248269,0.03,119.6,-97.09504954,32.95574173,-97.09508965,32.95578757
7/4/2021 22:40,Mavic Mini 2,455,282,32.96454809,-97.08938872,0.01,118.1,-97.09533602,32.95544379,-97.09537613,32.95539223
7/4/2021 22:40,Mavic Air 2 S,531,303,32.94727342,-97.08143607,0.02236068,41.9,-97.08145326,32.94727915,0,0
7/4/2021 22:40,Mavic Mini 2,471,298,32.86355282,-96.9398983,0.014142136,69.2,-96.94023062,32.863083,-96.94023062,32.86355282
7/4/2021 22:40,Mavic Air 2,291,519,32.86071668,-96.92958506,0,103.1,-96.92958506,32.86071668,-96.92958506,32.86076825
7/4/2021 22:40,Mavic Mini 2,503,225,32.99250843,-97.06731266,0.072801099,6.6,-97.06728401,32.99246833,-97.06738714,32.99268605
7/4/2021 22:40,Mavic Mini 2,487,685,32.96616383,-97.08922256,0.058309519,71.9,-97.08922829,32.96616956,-97.08924548,32.966118
7/4/2021 22:40,Mavic Mini 2,455,282,32.96454809,-97.08938872,0.04472136,117.6,-97.09533602,32.95544379,-97.09537613,32.95539223
7/4/2021 22:40,Mavic Mini 2,503,225,32.99250843,-97.06731266,0.041231056,6.7,-97.06728401,32.99246833,-97.06739287,32.99268032
7/4/2021 22:40,Mavic Air 2,242,994,32.99045152,-97.06665376,0.01,107.6,-97.06645322,32.99056038,-97.06607507,32.99057184
7/4/2021 22:40,Mavic Mini 2,505,171,32.95495105,-97.10093955,0.014142136,111.7,-97.10095674,32.95499116,-97.10095101,32.95504272
7/4/2021 22:40,Mavic Mini 2,503,225,32.99250843,-97.06731266,0.041231056,6.7,-97.06728401,32.99246833,-97.06739287,32.99268032
7/4/2021 22:40,Mavic Mini,127,1636,33.03194512,-97.06632717,0.01,28.3,-97.06628133,33.0319795,-97.06632717,33.03201387
7/4/2021 22:40,Mavic 2,114,1617,32.96425016,-97.19775223,0.02,27.2,-97.19844551,32.96421005,-97.19849707,32.96420432
7/4/2021 22:40,Mavic Mini 2,503,225,32.99250843,-97.06731266,0.089442719,6.7,-97.06728401,32.99246833,-97.06739287,32.99268032
7/4/2021 22:40,M300 RTK,180,1740,33.00006575,-97.02755512,0.02,101.1,-97.02850623,32.99974489,0,0
7/4/2021 22:40,Mavic Air 2,313,247,32.98088312,-97.11086891,0.02,114.5,-97.11491972,32.98303171,-97.11506296,32.98295723
7/4/2021 22:40,Mavic Mini 2,419,130,32.96164893,-97.09236237,6.830885741,119.7,-97.09504954,32.95574173,-97.09507819,32.95578184
7/4/2021 22:40,Mavic Air 2,290,487,33.00636255,-97.06719807,0.02236068,68.9,-97.06464267,33.01081444,-97.06467705,33.01081444
7/4/2021 22:40,Mavic Air 2,242,994,32.99045152,-97.06665376,0.02236068,107.6,-97.06645322,32.99056038,-97.06607507,32.99057184
7/4/2021 22:40,Mavic Mini 2,455,282,32.96454809,-97.08938872,0.03,118.1,-97.09533602,32.95544379,-97.09536467,32.95539223
7/4/2021 22:40,Mavic Mini 2,503,225,32.99250843,-97.06731266,0.067082039,6.7,-97.06728401,32.99246833,-97.06739287,32.99268032
7/4/2021 22:40,MavicPro,26,1093,32.86495657,-96.94260266,5.966112637,34.9,-96.94292352,32.86497949,-96.94292352,32.8649623
7/4/2021 22:40,Mavic 2,57,728,32.96870777,-97.1818813,11.85921583,118.4,-97.1824829,32.96513251,0,0
7/4/2021 22:40,Mavic 2,57,39,32.96883955,-97.18142866,6.662281891,118.5,-97.1824829,32.96513251,0,0
7/4/2021 22:40,Mavic Mini 2,503,225,32.99250843,-97.06731266,0.089442719,6.7,-97.06728401,32.99246833,-97.06739287,32.99268032
7/4/2021 22:40,Mavic Mini 2,455,282,32.96454809,-97.08938872,0.014142136,118,-97.09533602,32.95544379,-97.09536467,32.95539223
7/4/2021 22:40,Mavic Mini 2,503,225,32.99250843,-97.06731266,0.089442719,6.7,-97.06728401,32.99246833,-97.06739287,32.99268032
7/4/2021 22:40,Mavic Mini 2,410,1591,32.83457262,-96.94384025,3.094769781,39.6,-96.94536432,32.83558102,-96.94530129,32.83550081
7/4/2021 22:40,Mavic 2,114,1617,32.96425016,-97.19775223,0.01,27.1,-97.19844551,32.96421005,-97.19849707,32.96420432
7/4/2021 22:40,P4P 2.0,71,785,32.87643864,-97.14930292,0,26.1,-97.14929719,32.87643864,0,0
7/4/2021 22:40,Mavic Air 2,276,1037,32.98446411,-97.06816636,0.290688837,60.8,-97.0678054,32.98471048,-97.06778248,32.98475631
7/4/2021 22:40,Mavic Air 2,313,247,32.98088312,-97.11086891,0.01,114.5,-97.11491972,32.98303171,-97.11506296,32.98295723
7/4/2021 22:40,Mavic Air 2,242,994,32.99045152,-97.06665376,0.02236068,107.6,-97.06645322,32.99056038,-97.06607507,32.99057184
7/4/2021 22:40,Mavic Mini 2,505,171,32.95495105,-97.10093955,0.031622777,111.6,-97.10095674,32.95499116,-97.10095674,32.95504272
7/4/2021 22:40,Mavic Mini 2,471,298,32.86355282,-96.9398983,0.05,69.3,-96.94023062,32.863083,-96.94023062,32.86357001
7/4/2021 22:40,Mavic Mini 2,454,1319,32.96958439,-96.90155024,0.01,103.9,-96.90214611,32.96846712,-96.90215184,32.96844994
7/4/2021 22:40,Mavic Air 2,326,1046,32.75299489,-97.3310394,6.128009465,221.3,-97.32585413,32.74776378,-97.32585413,32.7477294
7/4/2021 22:40,Mavic Mini 2,487,685,32.96616956,-97.08922256,0,86.9,-97.08922829,32.96616956,-97.08922256,32.966118
7/4/2021 22:40,FPV,197,219,33.12118902,-96.91883064,0.111803399,108.4,-96.91920307,33.12037542,0,0
7/4/2021 22:40,Mavic Air 2,313,247,32.98088312,-97.11086891,0,114.5,-97.11491972,32.98303171,-97.11506296,32.98295723
