,timeEDT,flightID,latitude,longitude,speed,altitude_m,radius,phi,theta,distance,timeInterval,avgSpeed
3096,54682,281,32.8644008000209,-97.1187184309207,0.0806225774829855,40.5,6378177.5,1.4465512516529258,2.14438832745032,0.125,12.0,0.010416666666666666
3097,54694,281,32.8644008000209,-97.1187184309207,0.0509901951359278,40.4,6378177.4,1.4465512516529258,2.14438832745032,0.125,2.0,0.0625
3098,54696,281,32.8644008000209,-97.1187184309207,0.0,40.3,6378177.3,1.4465512516529258,2.14438832745032,0.125,6.0,0.020833333333333332
3099,54702,281,32.8644008000209,-97.1187184309207,0.0316227766016837,40.4,6378177.4,1.4465512516529258,2.14438832745032,0.125,2.0,0.0625
3100,54704,281,32.8644008000209,-97.1187184309207,0.0,40.3,6378177.3,1.4465512516529258,2.14438832745032,0.0,2.0,0.0
3101,54706,281,32.8644008000209,-97.1187184309207,0.05,40.3,6378177.3,1.4465512516529258,2.14438832745032,22.53018808177153,10.0,2.253018808177153
3102,54716,281,32.8642117239483,-97.11880437459,6.93781665943976,40.2,6378177.2,1.446549751652925,2.144385027450316,22.137002394181557,4.0,5.534250598545389
3103,54720,281,32.8640283774537,-97.1188960478374,7.74178919888677,40.2,6378177.2,1.4465481516529222,2.1443818274503137,39.91905873138794,4.0,9.979764682846985
3104,54724,281,32.8636960619321,-97.1190564760201,7.97948619899802,40.3,6378177.3,1.4465453516529212,2.1443760274503063,19.653244007033546,6.0,3.2755406678389245
3105,54730,281,32.8635585520611,-97.1191882563132,0.0848528137423857,40.6,6378177.6,1.4465430516529174,2.144373627450303,0.21650635094610965,4.0,0.05412658773652741
3106,54734,281,32.8635585520611,-97.1191882563132,1.26396202474599,40.4,6378177.4,1.4465430516529174,2.144373627450303,23.581971397658847,6.0,3.9303285662764744
3107,54740,281,32.8635642816391,-97.1194403577433,3.50321281112067,40.3,6378177.3,1.446538651652913,2.144373727450304,2.5093574874855915,4.0,0.6273393718713979
3108,54744,281,32.8635642816391,-97.1194632760552,0.09,39.0,6378176.0,1.4465382516529113,2.144373727450304,3.400367627183861,4.0,0.8500919067959652
3109,54748,281,32.8635642816391,-97.1194632760552,0.187882942280559,35.6,6378172.6,1.4465382516529113,2.144373727450304,10.818820407049929,4.0,2.704705101762482
3110,54752,281,32.863570011217,-97.1194632760552,0.739797269527267,24.8,6378161.8,1.4465382516529113,2.144373827450303,10.712142642814275,6.0,1.7853571071357124
3111,54758,281,32.8635184450154,-97.119480464789,0.0921954445729288,15.9,6378152.9,1.4465379516529124,2.144372927450302,0.0,,
3112,81082,282,32.9554437937712,-97.0953302936967,0.13,24.7,6378161.7,1.4469594516533928,2.145977327452135,12.299644303800008,4.0,3.074911075950002
3113,81086,282,32.9554437937712,-97.0953302936967,0.0640312423743284,37.0,6378174.0,1.4469594516533928,2.145977327452135,1.3975424859373686,4.0,0.34938562148434216
3114,81090,282,32.9554437937712,-97.0953302936967,0.0509901951359278,38.4,6378175.4,1.4469594516533928,2.145977327452135,0.30618621784789724,2.0,0.15309310892394862
3115,81092,282,32.9554437937712,-97.0953302936967,0.053851648071345,38.1,6378175.1,1.4469594516533928,2.145977327452135,0.5,2.0,0.25
3116,81094,282,32.9554437937712,-97.0953302936967,0.0608276253029822,38.6,6378175.6,1.4469594516533928,2.145977327452135,11.791813897785191,2.0,5.895906948892596
3117,81096,282,32.9554667120831,-97.0953131049628,1.34629120178362,50.0,6378187.0,1.4469597516533939,2.145977727452137,0.0,2.0,0.0
3118,81098,282,32.9554667120831,-97.0953131049628,1.34629120178362,50.0,6378187.0,1.4469597516533939,2.145977727452137,13.51908373374468,4.0,3.37977093343617
3119,81102,282,32.9555125487067,-97.0952787274951,1.83172050269684,62.1,6378199.1,1.4469603516533935,2.1459785274521366,16.477731184844593,4.0,4.119432796211148
3120,81106,282,32.9555870332202,-97.0952271612935,1.95233193898988,75.5,6378212.5,1.4469612516533945,2.145979827452139,8.22439207479799,4.0,2.0560980186994975
3121,81110,282,32.9556500585777,-97.0951813246698,1.99424171052558,75.8,6378212.8,1.4469620516533959,2.1459809274521398,15.57742757967438,4.0,3.894356894918595
3122,81114,282,32.9557245430912,-97.0951182993122,1.95358644548942,87.6,6378224.6,1.4469631516533983,2.1459822274521416,13.79707849510178,4.0,3.449269623775445
3123,81118,282,32.9558334050724,-97.0950495443767,4.59761894897782,89.1,6378226.1,1.4469643516533996,2.1459841274521443,32.06877375267099,6.0,5.344795625445165
3124,81124,282,32.9560683177686,-97.0949120345058,5.00433811807315,102.5,6378239.5,1.4469667516534008,2.1459882274521473,6.131374234215361,6.0,1.0218957057025602
3125,81130,282,32.9561198839703,-97.0948891161939,0.814370922860093,102.7,6378239.7,1.4469671516534026,2.14598912745215,0.0,2.0,0.0
3126,81132,282,32.9561198839703,-97.0948891161939,0.814370922860093,102.7,6378239.7,1.4469671516534026,2.14598912745215,12.095970403402944,2.0,6.047985201701472
3127,81134,282,32.9562172867956,-97.0948318204144,4.79179507074332,103.0,6378240.0,1.4469681516534023,2.1459908274521524,5.208166663999915,2.0,2.6040833319999575
3128,81136,282,32.9562573938413,-97.0948031725245,5.22750418459899,103.2,6378240.2,1.4469686516534048,2.1459915274521526,28.502466998489798,4.0,7.125616749622449
3129,81140,282,32.9564808473816,-97.0946542034977,5.85816524178005,103.3,6378240.3,1.446971251653406,2.1459954274521564,6.027281725620597,2.0,3.0136408628102984
3130,81142,282,32.9565266840053,-97.0946198260299,5.98101162011912,103.4,6378240.4,1.4469718516534076,2.145996227452158,19.178845768189493,4.0,4.794711442047373
3131,81146,282,32.9566756530322,-97.0945166936267,6.64049696935402,103.3,6378240.3,1.4469736516534089,2.1459988274521606,33.15776681261873,4.0,8.289441703154683
3132,81150,282,32.9569334840403,-97.09433907671,6.61105135360481,103.9,6378240.9,1.4469767516534124,2.1460033274521657,26.576246443017492,4.0,6.644061610754373
3133,81154,282,32.9571397488468,-97.094195837261,6.50508262822233,103.7,6378240.7,1.4469792516534163,2.14600692745217,32.33322594483885,4.0,8.083306486209713
3134,81158,282,32.9573918502769,-97.0940239499223,6.72026785180471,103.9,6378240.9,1.4469822516534192,2.1460113274521744,29.8859812453933,6.0,4.980996874232217
3135,81164,282,32.9576267629732,-97.0938692513174,0.282311884269862,104.6,6378241.6,1.4469849516534228,2.1460154274521797,1.357847561400027,4.0,0.33946189035000673
3136,81168,282,32.9576324925511,-97.0938692513174,0.0,103.4,6378240.4,1.4469849516534228,2.1460155274521786,0.33071891388307384,2.0,0.16535945694153692
3137,81170,282,32.9576324925511,-97.0938692513174,0.0223606797749978,103.7,6378240.7,1.4469849516534228,2.1460155274521786,0.125,2.0,0.0625
3138,81172,282,32.9576324925511,-97.0938692513174,0.0141421356237309,103.8,6378240.8,1.4469849516534228,2.1460155274521786,0.33071891388307384,2.0,0.16535945694153692
3139,81174,282,32.9576324925511,-97.0938692513174,0.01,104.1,6378241.1,1.4469849516534228,2.1460155274521786,0.125,2.0,0.0625
3140,81176,282,32.9576324925511,-97.0938692513174,0.0360555127546398,104.1,6378241.1,1.4469849516534228,2.1460155274521786,35.08894947130791,10.0,3.5088949471307913
3141,81186,282,32.9579075122931,-97.0936859048228,6.97448205962277,104.9,6378241.9,1.4469881516534253,2.1460203274521845,70.1603075107286,8.0,8.770038438841075
3142,81194,282,32.9584575517771,-97.0933192118335,8.03674063286852,105.1,6378242.1,1.4469945516534328,2.1460299274521963,24.676025814543152,4.0,6.169006453635788
3143,81198,282,32.9586523574276,-97.0931931611184,8.03754315696034,105.1,6378242.1,1.4469967516534357,2.146033327452199,42.21522237297821,4.0,10.553805593244553
3144,81202,282,32.9589846729492,-97.092975437156,8.63863415129961,105.1,6378242.1,1.44700055165344,2.1460391274522066,17.285289988889396,2.0,8.642644994444698
3145,81204,282,32.9591221828202,-97.0928894934866,8.71750537711334,105.1,6378242.1,1.4470020516534428,2.1460415274522093,35.07981969737017,5.0,7.015963939474034
3146,81209,282,32.9593972025622,-97.092706146992,8.75034285042592,105.1,6378242.1,1.4470052516534453,2.1460463274522152,52.61965531053961,6.0,8.769942551756602
3147,81215,282,32.9598097321751,-97.09243112725,8.77950454182922,105.1,6378242.1,1.4470100516534512,2.1460535274522226,44.15208092491225,4.0,11.038020231228062
3148,81219,282,32.9601592364306,-97.0922076737097,8.77462249900245,105.1,6378242.1,1.4470139516534546,2.146059627452231,17.540132553661046,4.0,4.385033138415261
3149,81223,282,32.9602967463015,-97.0921160004623,8.8056913413996,105.2,6378242.2,1.447015551653458,2.1460620274522317,26.858134242720585,2.0,13.429067121360292
3150,81225,282,32.960503011108,-97.0919784905913,8.7147231740314,110.6,6378247.6,1.4470179516534607,2.146065627452236,29.29163703175362,4.0,7.322909257938405
3151,81229,282,32.9607321942263,-97.0918352511424,0.336005952328228,115.9,6378252.9,1.4470204516534626,2.1460696274522406,1.7544586059522749,6.0,0.29240976765871246
3152,81235,282,32.9607436533823,-97.0918352511424,1.13251931550857,114.7,6378251.7,1.4470204516534626,2.1460698274522425,103.04784992904995,16.0,6.440490620565622
3153,81251,282,32.9615515238743,-97.0912966708143,7.14694340260226,115.2,6378252.2,1.4470298516534745,2.146083927452257,28.245021685245703,4.0,7.061255421311426
3154,81255,282,32.9617749774147,-97.0911534313654,6.91072355111966,115.1,6378252.1,1.4470323516534767,2.146087827452263,31.252749879010647,4.0,7.813187469752662
3155,81259,282,32.9620213492669,-97.0909930031826,5.56008093466273,115.1,6378252.1,1.4470351516534794,2.1460921274522677,22.743817841338775,4.0,5.685954460334694
3156,81263,282,32.9621989661836,-97.0908726820455,6.16957859176783,115.0,6378252.0,1.4470372516534815,2.146095227452271,25.755460586058252,6.0,4.292576764343042
3157,81269,282,32.9623995014121,-97.0907351721745,6.48577674608061,115.1,6378252.1,1.4470396516534845,2.1460987274522747,34.5701280009201,6.0,5.76168800015335
3158,81275,282,32.9626745211541,-97.0905632848358,0.0854400374531753,115.3,6378252.3,1.4470426516534873,2.146103527452281,1.0,2.0,0.5
3159,81277,282,32.9626745211541,-97.0905632848358,0.10770329614269,114.3,6378251.3,1.4470426516534873,2.146103527452281,0.8838834764831844,10.0,0.08838834764831845
3160,81287,282,32.9626745211541,-97.0905575552578,0.0,115.0,6378252.0,1.447042751653488,2.146103527452281,0.125,6.0,0.020833333333333332
3161,81293,282,32.9626745211541,-97.0905575552578,0.0,115.1,6378252.1,1.447042751653488,2.146103527452281,3.2015621187164243,4.0,0.8003905296791061
3162,81297,282,32.9626745211541,-97.0905575552578,0.0640312423743284,118.3,6378255.3,1.447042751653488,2.146103527452281,1.299038105676658,4.0,0.3247595264191645
3163,81301,282,32.9626745211541,-97.0905575552578,0.0,119.6,6378256.6,1.447042751653488,2.146103527452281,20.044871538625536,6.0,3.340811923104256
3164,81307,282,32.9628349493369,-97.0904601524325,7.13309189622564,119.3,6378256.3,1.4470444516534904,2.1461063274522836,50.23149534903376,6.0,8.371915891505626
3165,81313,282,32.9632360197939,-97.0902137805803,8.89670163599971,119.8,6378256.8,1.4470487516534958,2.1461133274522908,27.18426704915915,2.0,13.592133524579575
3166,81315,282,32.9634537437563,-97.0900820002873,8.81826513550142,119.6,6378256.6,1.4470510516534978,2.146117127452295,27.765198540619153,6.0,4.627533090103192
3167,81321,282,32.9636771972967,-97.0899502199943,0.338378486313772,120.4,6378257.4,1.4470533516534998,2.1461210274523004,2.5,4.0,0.625
3168,81325,282,32.9636771972967,-97.0899502199943,0.0806225774829855,117.9,6378254.9,1.4470533516534998,2.1461210274523004,0.9013878188659973,6.0,0.1502313031443329
3169,81331,282,32.9636771972967,-97.0899502199943,0.0,118.8,6378255.8,1.4470533516534998,2.1461210274523004,0.30618621784789724,4.0,0.07654655446197431
3170,81335,282,32.9636771972967,-97.0899502199943,0.01,118.5,6378255.5,1.4470533516534998,2.1461210274523004,0.0,2.0,0.0
3171,81337,282,32.9636771972967,-97.0899502199943,0.0223606797749978,118.5,6378255.5,1.4470533516534998,2.1461210274523004,0.0,4.0,0.0
3172,81341,282,32.9636771972967,-97.0899502199943,0.02,118.5,6378255.5,1.4470533516534998,2.1461210274523004,0.0,6.0,0.0
3173,81347,282,32.9636771972967,-97.0899502199943,0.0,118.5,6378255.5,1.4470533516534998,2.1461210274523004,0.0,4.0,0.0
3174,81351,282,32.9636771972967,-97.0899502199943,0.01,118.4,6378255.4,1.4470533516534998,2.1461210274523004,0.0,2.0,0.0
3175,81353,282,32.9636771972967,-97.0899502199943,0.01,118.4,6378255.4,1.4470533516534998,2.1461210274523004,0.0,4.0,0.0
3176,81357,282,32.9636771972967,-97.0899502199943,0.0141421356237309,118.5,6378255.5,1.4470533516534998,2.1461210274523004,0.0,5.0,0.0
3177,81362,282,32.9636771972967,-97.0899502199943,0.0,118.4,6378255.4,1.4470533516534998,2.1461210274523004,0.0,4.0,0.0
3178,81366,282,32.9636771972967,-97.0899502199943,0.0223606797749978,118.5,6378255.5,1.4470533516534998,2.1461210274523004,0.2795084971874737,6.0,0.04658474953124562
3179,81372,282,32.9636771972967,-97.0899502199943,0.03,118.2,6378255.2,1.4470533516534998,2.1461210274523004,0.2795084971874737,4.0,0.06987712429686843
3180,81376,282,32.9636771972967,-97.0899502199943,0.03,118.5,6378255.5,1.4470533516534998,2.1461210274523004,0.6373774391990981,8.0,0.07967217989988726
3181,81384,282,32.9636714677187,-97.0899502199943,0.02,118.5,6378255.5,1.4470533516534998,2.1461209274522997,0.6373774391990981,10.0,0.0637377439199098
3182,81394,282,32.9636771972967,-97.0899502199943,0.0,118.5,6378255.5,1.4470533516534998,2.1461210274523004,0.0,2.0,0.0
3183,81396,282,32.9636771972967,-97.0899502199943,0.0141421356237309,118.4,6378255.4,1.4470533516534998,2.1461210274523004,0.0,6.0,0.0
3184,81402,282,32.9636771972967,-97.0899502199943,0.0,118.5,6378255.5,1.4470533516534998,2.1461210274523004,0.0,10.0,0.0
3185,81412,282,32.9636771972967,-97.0899502199943,0.0223606797749978,118.4,6378255.4,1.4470533516534998,2.1461210274523004,0.0,12.0,0.0
3186,81424,282,32.9636771972967,-97.0899502199943,0.02,118.4,6378255.4,1.4470533516534998,2.1461210274523004,0.0,6.0,0.0
3187,81430,282,32.9636771972967,-97.0899502199943,0.01,118.5,6378255.5,1.4470533516534998,2.1461210274523004,0.6373774391990981,4.0,0.15934435979977452
3188,81434,282,32.9636714677187,-97.0899502199943,0.01,118.5,6378255.5,1.4470533516534998,2.1461209274522997,0.6373774391990981,4.0,0.15934435979977452
3189,81438,282,32.9636771972967,-97.0899502199943,0.0223606797749978,118.4,6378255.4,1.4470533516534998,2.1461210274523004,0.0,2.0,0.0
3190,81440,282,32.9636771972967,-97.0899502199943,0.01,118.5,6378255.5,1.4470533516534998,2.1461210274523004,0.0,4.0,0.0
3191,81444,282,32.9636771972967,-97.0899502199943,0.02,118.5,6378255.5,1.4470533516534998,2.1461210274523004,0.0,4.0,0.0
3192,81448,282,32.9636771972967,-97.0899502199943,0.120830459735945,118.6,6378255.6,1.4470533516534998,2.1461210274523004,0.0,4.0,0.0
3193,81452,282,32.9636771972967,-97.0899502199943,0.0,118.5,6378255.5,1.4470533516534998,2.1461210274523004,0.6373774391990981,4.0,0.15934435979977452
3194,81456,282,32.9636714677187,-97.0899502199943,0.01,118.6,6378255.6,1.4470533516534998,2.1461209274522997,0.6614378277661477,4.0,0.16535945694153692
3195,81460,282,32.9636771972967,-97.0899502199943,0.0,118.4,6378255.4,1.4470533516534998,2.1461210274523004,0.0,4.0,0.0
3196,81464,282,32.9636771972967,-97.0899502199943,0.21540659228538,118.4,6378255.4,1.4470533516534998,2.1461210274523004,16.723393046867013,4.0,4.180848261716753
3197,81468,282,32.9638089775897,-97.0898642763249,6.21290592235227,118.2,6378255.2,1.447054851653502,2.1461233274523024,6.576473218982953,2.0,3.2882366094914763
3198,81470,282,32.9638605437913,-97.0898298988571,6.82445602227752,118.3,6378255.3,1.4470554516535035,2.146124227452303,37.8310388437854,4.0,9.45775971094635
3199,81474,282,32.9641584818451,-97.0896350932066,7.91705121873036,118.6,6378255.6,1.4470588516535066,2.146129427452309,45.22409479469987,8.0,5.653011849337484
3200,81482,282,32.9645137156785,-97.0894001805103,5.12773829285387,118.7,6378255.7,1.4470629516535116,2.1461356274523165,4.073542684200081,4.0,1.0183856710500203
3201,81486,282,32.9645480931463,-97.0893887213544,0.0509901951359278,117.8,6378254.8,1.4470631516535115,2.1461362274523177,0.8003905296791061,6.0,0.13339842161318435
3202,81492,282,32.9645480931463,-97.0893887213544,0.0,118.6,6378255.6,1.4470631516535115,2.1461362274523177,0.0,4.0,0.0
3203,81496,282,32.9645480931463,-97.0893887213544,0.01,118.6,6378255.6,1.4470631516535115,2.1461362274523177,0.0,4.0,0.0
3204,81500,282,32.9645480931463,-97.0893887213544,0.0,118.5,6378255.5,1.4470631516535115,2.1461362274523177,0.21650635094610965,6.0,0.03608439182435161
3205,81506,282,32.9645480931463,-97.0893887213544,0.0,118.3,6378255.3,1.4470631516535115,2.1461362274523177,0.21650635094610965,4.0,0.05412658773652741
3206,81510,282,32.9645480931463,-97.0893887213544,0.01,118.1,6378255.1,1.4470631516535115,2.1461362274523177,0.21650635094610965,2.0,0.10825317547305482
3207,81512,282,32.9645480931463,-97.0893887213544,0.0316227766016837,117.9,6378254.9,1.4470631516535115,2.1461362274523177,0.125,4.0,0.03125
3208,81516,282,32.9645480931463,-97.0893887213544,0.01,118.0,6378255.0,1.4470631516535115,2.1461362274523177,0.0,6.0,0.0
3209,81522,282,32.9645480931463,-97.0893887213544,0.0,118.1,6378255.1,1.4470631516535115,2.1461362274523177,0.0,5.0,0.0
3210,81527,282,32.9645480931463,-97.0893887213544,0.0412310562561766,118.1,6378255.1,1.4470631516535115,2.1461362274523177,0.0,3.0,0.0
3211,81530,282,32.9645480931463,-97.0893887213544,0.0,118.1,6378255.1,1.4470631516535115,2.1461362274523177,0.0,3.0,0.0
3212,81533,282,32.9645480931463,-97.0893887213544,0.01,118.1,6378255.1,1.4470631516535115,2.1461362274523177,0.0,6.0,0.0
3213,81539,282,32.9645480931463,-97.0893887213544,0.0,118.1,6378255.1,1.4470631516535115,2.1461362274523177,0.30618621784789724,2.0,0.15309310892394862
3214,81541,282,32.9645480931463,-97.0893887213544,0.0,117.8,6378254.8,1.4470631516535115,2.1461362274523177,0.30618621784789724,8.0,0.038273277230987154
3215,81549,282,32.9645480931463,-97.0893887213544,0.0,118.1,6378255.1,1.4470631516535115,2.1461362274523177,0.0,4.0,0.0
3216,81553,282,32.9645480931463,-97.0893887213544,0.02,118.1,6378255.1,1.4470631516535115,2.1461362274523177,0.6373774391990981,18.0,0.03540985773328323
3217,81571,282,32.9645423635683,-97.0893887213544,0.03,118.1,6378255.1,1.4470631516535115,2.146136127452317,0.125,2.0,0.0625
3218,81573,282,32.9645423635683,-97.0893887213544,0.03,118.1,6378255.1,1.4470631516535115,2.146136127452317,0.6373774391990981,4.0,0.15934435979977452
3219,81577,282,32.9645480931463,-97.0893887213544,0.0223606797749978,118.1,6378255.1,1.4470631516535115,2.1461362274523177,0.0,2.0,0.0
3220,81579,282,32.9645480931463,-97.0893887213544,0.0,118.1,6378255.1,1.4470631516535115,2.1461362274523177,0.0,2.0,0.0
3221,81581,282,32.9645480931463,-97.0893887213544,0.01,118.0,6378255.0,1.4470631516535115,2.1461362274523177,0.0,2.0,0.0
3222,81583,282,32.9645480931463,-97.0893887213544,0.02,118.0,6378255.0,1.4470631516535115,2.1461362274523177,0.0,4.0,0.0
3223,81587,282,32.9645480931463,-97.0893887213544,0.01,118.1,6378255.1,1.4470631516535115,2.1461362274523177,0.0,4.0,0.0
3224,81591,282,32.9645480931463,-97.0893887213544,0.02,118.1,6378255.1,1.4470631516535115,2.1461362274523177,0.0,4.0,0.0
3225,81595,282,32.9645480931463,-97.0893887213544,0.0,118.1,6378255.1,1.4470631516535115,2.1461362274523177,0.0,2.0,0.0
3226,81597,282,32.9645480931463,-97.0893887213544,0.0,118.1,6378255.1,1.4470631516535115,2.1461362274523177,0.0,4.0,0.0
3227,81601,282,32.9645480931463,-97.0893887213544,0.01,118.1,6378255.1,1.4470631516535115,2.1461362274523177,0.5,2.0,0.25
3228,81603,282,32.9645480931463,-97.0893887213544,0.0447213595499957,117.6,6378254.6,1.4470631516535115,2.1461362274523177,0.5,4.0,0.125
3229,81607,282,32.9645480931463,-97.0893887213544,0.03,118.1,6378255.1,1.4470631516535115,2.1461362274523177,0.0,2.0,0.0
3230,81609,282,32.9645480931463,-97.0893887213544,0.0141421356237309,118.0,6378255.0,1.4470631516535115,2.1461362274523177,0.0,6.0,0.0
3231,81615,282,32.9645480931463,-97.0893887213544,0.0223606797749978,118.0,6378255.0,1.4470631516535115,2.1461362274523177,0.0,2.0,0.0
3232,81617,282,32.9645480931463,-97.0893887213544,0.0316227766016837,118.0,6378255.0,1.4470631516535115,2.1461362274523177,0.5448623679425842,4.0,0.13621559198564606
3233,81621,282,32.9645480931463,-97.0893829917764,0.0707106781186547,118.0,6378255.0,1.447063251653512,2.1461362274523177,0.673145600891813,2.0,0.3365728004459065
3234,81623,282,32.9645480931463,-97.0893887213544,0.0223606797749978,118.4,6378255.4,1.4470631516535115,2.1461362274523177,0.39528470752104744,2.0,0.19764235376052372
3235,81625,282,32.9645480931463,-97.0893887213544,0.04,118.0,6378255.0,1.4470631516535115,2.1461362274523177,0.0,4.0,0.0
3236,81629,282,32.9645480931463,-97.0893887213544,0.04,118.1,6378255.1,1.4470631516535115,2.1461362274523177,0.0,2.0,0.0
3237,81631,282,32.9645480931463,-97.0893887213544,0.0316227766016837,118.1,6378255.1,1.4470631516535115,2.1461362274523177,0.0,2.0,0.0
3238,81633,282,32.9645480931463,-97.0893887213544,0.0412310562561766,118.1,6378255.1,1.4470631516535115,2.1461362274523177,0.7905694150420949,4.0,0.19764235376052372
3239,81637,282,32.9645480931463,-97.0893887213544,0.03,118.9,6378255.9,1.4470631516535115,2.1461362274523177,1.479019945774904,4.0,0.369754986443726
3240,81641,282,32.9645538227242,-97.0893772621985,1.14586212085049,119.7,6378256.7,1.4470633516535116,2.146136327452317,7.402491134746464,4.0,1.850622783686616
3241,81645,282,32.9646111185038,-97.0893371551528,2.31397925660538,119.4,6378256.4,1.447064051653512,2.1461373274523186,17.26312906167361,4.0,4.315782265418402
3242,81649,282,32.9647428987968,-97.0892397523275,5.64660960223035,119.2,6378256.2,1.4470657516535144,2.1461396274523206,0.0,2.0,0.0
3243,81651,282,32.9647428987968,-97.0892397523275,5.64660960223035,119.2,6378256.2,1.4470657516535144,2.1461396274523206,80.28046540099278,10.0,8.028046540099279
3244,81661,282,32.9653559636383,-97.0887871156688,6.70561704841545,119.3,6378256.3,1.447073651653524,2.1461503274523333,6.855654600401044,2.0,3.427827300200522
3245,81663,282,32.96540752984,-97.0887470086231,6.54453206883425,119.4,6378256.4,1.4470743516535245,2.1461512274523353,18.911801870789574,2.0,9.455900935394787
3246,81665,282,32.9655507692889,-97.0886381466419,5.9700586261778,119.5,6378256.5,1.4470762516535267,2.1461537274523375,35.89263503840307,8.0,4.486579379800384
3247,81673,282,32.9658257890309,-97.0884376114134,2.2652372944131,119.9,6378256.9,1.4470797516535305,2.1461585274523434,1.015504800579495,4.0,0.2538762001448738
3248,81677,282,32.9658315186088,-97.0884376114134,0.0806225774829855,119.1,6378256.1,1.4470797516535305,2.1461586274523423,0.7905694150420949,4.0,0.19764235376052372
3249,81681,282,32.9658315186088,-97.0884376114134,0.0316227766016837,119.9,6378256.9,1.4470797516535305,2.1461586274523423,0.5863019699779287,4.0,0.14657549249448218
3250,81685,282,32.9658315186088,-97.0884318818354,0.0223606797749978,120.1,6378257.1,1.4470798516535313,2.1461586274523423,0.21650635094610965,4.0,0.05412658773652741
3251,81689,282,32.9658315186088,-97.0884318818354,0.0,119.9,6378256.9,1.4470798516535313,2.1461586274523423,0.0,4.0,0.0
3252,81693,282,32.9658315186088,-97.0884318818354,0.0,119.9,6378256.9,1.4470798516535313,2.1461586274523423,0.125,2.0,0.0625
3253,81695,282,32.9658315186088,-97.0884318818354,0.0141421356237309,120.0,6378257.0,1.4470798516535313,2.1461586274523423,0.0,7.0,0.0
3254,81702,282,32.9658315186088,-97.0884318818354,0.01,120.0,6378257.0,1.4470798516535313,2.1461586274523423,0.0,2.0,0.0
3255,81704,282,32.9658315186088,-97.0884318818354,0.0141421356237309,120.0,6378257.0,1.4470798516535313,2.1461586274523423,0.125,2.0,0.0625
3256,81706,282,32.9658315186088,-97.0884318818354,0.0,119.9,6378256.9,1.4470798516535313,2.1461586274523423,0.0,2.0,0.0
3257,81708,282,32.9658315186088,-97.0884318818354,0.0,119.9,6378256.9,1.4470798516535313,2.1461586274523423,0.0,4.0,0.0
3258,81712,282,32.9658315186088,-97.0884318818354,0.02,119.9,6378256.9,1.4470798516535313,2.1461586274523423,0.125,2.0,0.0625
3259,81714,282,32.9658315186088,-97.0884318818354,0.0,120.0,6378257.0,1.4470798516535313,2.1461586274523423,0.5590169943749475,16.0,0.034938562148434216
3260,81730,282,32.9658315186088,-97.0884376114134,0.01,119.9,6378256.9,1.4470797516535305,2.1461586274523423,0.0,4.0,0.0
3261,81734,282,32.9658315186088,-97.0884376114134,0.03,119.9,6378256.9,1.4470797516535305,2.1461586274523423,0.0,2.0,0.0
3262,81736,282,32.9658315186088,-97.0884376114134,0.0141421356237309,119.9,6378256.9,1.4470797516535305,2.1461586274523423,0.5590169943749475,4.0,0.13975424859373686
3263,81740,282,32.9658315186088,-97.0884318818354,0.0223606797749978,120.0,6378257.0,1.4470798516535313,2.1461586274523423,0.5448623679425842,12.0,0.04540519732854869
3264,81752,282,32.9658315186088,-97.0884376114134,0.0,120.0,6378257.0,1.4470797516535305,2.1461586274523423,0.0,2.0,0.0
3265,81754,282,32.9658315186088,-97.0884376114134,0.01,120.0,6378257.0,1.4470797516535305,2.1461586274523423,0.125,4.0,0.03125
3266,81758,282,32.9658315186088,-97.0884376114134,0.0316227766016837,119.9,6378256.9,1.4470797516535305,2.1461586274523423,0.0,4.0,0.0
3267,81762,282,32.9658315186088,-97.0884376114134,0.01,119.9,6378256.9,1.4470797516535305,2.1461586274523423,0.5590169943749475,14.0,0.039929785312496247
3268,81776,282,32.9658315186088,-97.0884318818354,0.01,120.0,6378257.0,1.4470798516535313,2.1461586274523423,0.5590169943749475,2.0,0.2795084971874737
3269,81778,282,32.9658315186088,-97.0884376114134,0.0223606797749978,119.9,6378256.9,1.4470797516535305,2.1461586274523423,0.5448623679425842,4.0,0.13621559198564606
3270,81782,282,32.9658315186088,-97.0884318818354,0.01,119.9,6378256.9,1.4470798516535313,2.1461586274523423,6.336895927818288,4.0,1.584223981954572
3271,81786,282,32.9658830848105,-97.0884032339456,4.37671109396085,120.1,6378257.1,1.4470803516535322,2.146159527452345,0.0,2.0,0.0
3272,81788,282,32.9658830848105,-97.0884032339456,4.37671109396085,120.1,6378257.1,1.4470803516535322,2.146159527452345,27.689404562034195,2.0,13.844702281017097
3273,81790,282,32.9661008087728,-97.0882599944967,8.28992762332699,119.6,6378256.6,1.447082851653534,2.1461633274523475,8.769620858395191,2.0,4.384810429197596
3274,81792,282,32.9661695637083,-97.088214157873,8.44241671560934,119.6,6378256.6,1.4470836516535355,2.146164527452349,34.26573543643854,4.0,8.566433859109635
3275,81796,282,32.9664388538724,-97.0880365409563,8.72507306559664,120.1,6378257.1,1.4470867516535393,2.1461692274523556,55.99037305644605,8.0,6.998796632055757
3276,81804,282,32.9668857609531,-97.0877615212144,0.393954312071844,120.3,6378257.3,1.4470915516535432,2.1461770274523646,1.6345871038277526,4.0,0.40864677595693816
